,YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES,TURNOUT,PREDICTED WINNER
7920,2016,CUDDALORE,SONALI M,N,IND,F,43,GEN,77,231205,172958,172688,0.7480720572651975,N
7921,2016,KURINJIPADI,PANNEERSELVAM MRK,W,DMK,M,58,GEN,82864,223575,188321,188205,0.8423168958962317,W
7922,2016,KURINJIPADI,RAJENDRAN R,N,ADMK,M,55,GEN,54756,223575,188321,188205,0.8423168958962317,W
7923,2016,KURINJIPADI,MUTHUKRISHNAN S,N,PMK,M,33,GEN,22705,223575,188321,188205,0.8423168958962317,W
7924,2016,KURINJIPADI,BALAMURUGAN KMS,N,DMDK,M,42,GEN,21063,223575,188321,188205,0.8423168958962317,W
7925,2016,KURINJIPADI,JALADEEPAN V,N,NTK,M,35,GEN,1534,223575,188321,188205,0.8423168958962317,W
7926,2016,KURINJIPADI,SHAKTHI GANAPATHY MU,N,BJP,M,64,GEN,957,223575,188321,188205,0.8423168958962317,W
7927,2016,KURINJIPADI,TATABIRLA A,N,IND,M,35,SC,855,223575,188321,188205,0.8423168958962317,W
7928,2016,KURINJIPADI,MUTHUKUMARAN AP,N,IND,M,46,GEN,636,223575,188321,188205,0.8423168958962317,W
7929,2016,KURINJIPADI,MURUGAN R,N,IND,M,38,GEN,342,223575,188321,188205,0.8423168958962317,W
7930,2016,KURINJIPADI,SENTHILMURUGAN S,N,BSP,M,43,SC,288,223575,188321,188205,0.8423168958962317,W
7931,2016,KURINJIPADI,RAJASEKAR A,N,IND,M,47,GEN,211,223575,188321,188205,0.8423168958962317,W
7932,2016,KURINJIPADI,GOVINDARAJ P,N,IND,M,42,GEN,197,223575,188321,188205,0.8423168958962317,W
7933,2016,KURINJIPADI,ASHOKKUMAR S,N,IND,M,35,GEN,153,223575,188321,188205,0.8423168958962317,W
7934,2016,KURINJIPADI,GIRIJA S,N,IND,F,33,GEN,103,223575,188321,188205,0.8423168958962317,W
7935,2016,BHUVANAGIRI,"SARAVANAN, DURAI K.",W,DMK,M,41,GEN,60554,238837,190882,190854,0.7992145270623898,W
7936,2016,BHUVANAGIRI,SELVI RAMAJAYAM,N,ADMK,F,49,GEN,55066,238837,190882,190854,0.7992145270623898,W
7937,2016,BHUVANAGIRI,ASHOKKUMAR,N,PMK,M,39,GEN,33681,238837,190882,190854,0.7992145270623898,W
7938,2016,BHUVANAGIRI,SINTHANAI SELVAN,N,VCK,M,51,SC,33662,238837,190882,190854,0.7992145270623898,W
7939,2016,BHUVANAGIRI,"MARIMUTHU, R.",N,IND,M,33,GEN,1345,238837,190882,190854,0.7992145270623898,W
7939,2016,BHUVANAGIRI,"MARIMUTHU, R.",N,IND,M,33,GEN,1345,238837,190882,190854,0.7992145270623898,N
7940,2016,BHUVANAGIRI,RATHINAVEL RA,N,NTK,M,41,GEN,1091,238837,190882,190854,0.7992145270623898,W
7941,2016,BHUVANAGIRI,MUTHU A,N,BJP,M,53,GEN,910,238837,190882,190854,0.7992145270623898,W
7942,2016,BHUVANAGIRI,"MURUGAVEL, K.",N,IND,M,49,GEN,781,238837,190882,190854,0.7992145270623898,W
7942,2016,BHUVANAGIRI,"MURUGAVEL, K.",N,IND,M,49,GEN,781,238837,190882,190854,0.7992145270623898,N
7943,2016,BHUVANAGIRI,"VEERAMANI,T.",N,IND,M,26,ST,753,238837,190882,190854,0.7992145270623898,W
7944,2016,BHUVANAGIRI,"ESWAN ALI, J.",N,IND,M,32,GEN,563,238837,190882,190854,0.7992145270623898,W
7945,2016,BHUVANAGIRI,"NITHIYANANDAN, P.",N,BSP,M,43,SC,464,238837,190882,190854,0.7992145270623898,W
7946,2016,BHUVANAGIRI,"FATHIMA MARY, P.",N,IND,F,54,GEN,269,238837,190882,190854,0.7992145270623898,W
7946,2016,BHUVANAGIRI,"FATHIMA MARY, P.",N,IND,F,54,GEN,269,238837,190882,190854,0.7992145270623898,N
7947,2016,BHUVANAGIRI,"SARAVANAN, B.",N,IND,M,30,GEN,176,238837,190882,190854,0.7992145270623898,W
7948,2016,BHUVANAGIRI,"SARAVANAN, R.",N,IND,M,32,SC,121,238837,190882,190854,0.7992145270623898,W
7949,2016,BHUVANAGIRI,"RAMAMOORTHI, N.",N,IND,M,63,GEN,112,238837,190882,190854,0.7992145270623898,W
7950,2016,BHUVANAGIRI,ARULRAJ S P,N,IND,M,26,GEN,87,238837,190882,190854,0.7992145270623898,W
7951,2016,BHUVANAGIRI,ANANTHAN S @ KAVIGNAR ANANDAMALAI,N,IND,M,38,SC,87,238837,190882,190854,0.7992145270623898,W
7951,2016,BHUVANAGIRI,ANANTHAN S @ KAVIGNAR ANANDAMALAI,N,IND,M,38,SC,87,238837,190882,190854,0.7992145270623898,N
7952,2016,CHIDAMBARAM,PANDIAN K A,W,ADMK,M,55,GEN,58543,229162,171396,170619,0.7479250486555362,W
7953,2016,CHIDAMBARAM,SENTHILKUMAR K R,N,DMK,M,42,GEN,57037,229162,171396,170619,0.7479250486555362,W
7954,2016,CHIDAMBARAM,ARUL R,N,PMK,M,43,GEN,24226,229162,171396,170619,0.7479250486555362,W
7954,2016,CHIDAMBARAM,ARUL R,N,PMK,M,43,GEN,24226,229162,171396,170619,0.7479250486555362,N
7955,2016,CHIDAMBARAM,BALAKRISHNAN K,N,CPM,M,64,GEN,23314,229162,171396,170619,0.7479250486555362,W
7956,2016,CHIDAMBARAM,ABDUL SATTHAR G,N,SDPI,M,44,GEN,1775,229162,171396,170619,0.7479250486555362,W
7957,2016,CHIDAMBARAM,SATHISHKUMAR B (A) BAAKYAA,N,NTK,M,34,SC,1295,229162,171396,170619,0.7479250486555362,W
7958,2016,CHIDAMBARAM,MANIMARAN G,N,BJP,M,42,GEN,1079,229162,171396,170619,0.7479250486555362,W
7958,2016,CHIDAMBARAM,MANIMARAN G,N,BJP,M,42,GEN,1079,229162,171396,170619,0.7479250486555362,N
7959,2016,CHIDAMBARAM,VINOBA  C,N,IND,M,43,SC,440,229162,171396,170619,0.7479250486555362,W
7960,2016,CHIDAMBARAM,DHIVAKAR S,N,IND,M,29,GEN,388,229162,171396,170619,0.7479250486555362,W
7961,2016,CHIDAMBARAM,SENTHILKUMAR R,N,IND,M,48,GEN,302,229162,171396,170619,0.7479250486555362,W
7962,2016,CHIDAMBARAM,THIRUNAVUKKARASU N,N,IND,M,48,GEN,261,229162,171396,170619,0.7479250486555362,W
7963,2016,CHIDAMBARAM,KARVANNAN K,N,IND,M,53,GEN,152,229162,171396,170619,0.7479250486555362,W
7964,2016,CHIDAMBARAM,THANGAPANDIYAN  R,N,IND,M,26,SC,93,229162,171396,170619,0.7479250486555362,W
7964,2016,CHIDAMBARAM,THANGAPANDIYAN  R,N,IND,M,26,SC,93,229162,171396,170619,0.7479250486555362,N
7965,2016,KATTUMANNARKOIL(SC),MURUGUMARAN.N,W,ADMK,M,44,SC,48450,212053,165288,165186,0.7794655109807453,W
7966,2016,KATTUMANNARKOIL(SC),THIRUMAAVALAVAN.THOL,N,VCK,M,53,SC,48363,212053,165288,165186,0.7794655109807453,W
7967,2016,KATTUMANNARKOIL(SC),MANIRATHINEM. DR .K.I,N,INC,M,58,SC,37346,212053,165288,165186,0.7794655109807453,W
7968,2016,KATTUMANNARKOIL(SC),SOZHAN.ANBU,N,PMK,M,31,SC,25890,212053,165288,165186,0.7794655109807453,W
7969,2016,KATTUMANNARKOIL(SC),ANBALAGAN.K,N,IND,M,60,SC,1360,212053,165288,165186,0.7794655109807453,W
7969,2016,KATTUMANNARKOIL(SC),ANBALAGAN.K,N,IND,M,60,SC,1360,212053,165288,165186,0.7794655109807453,N
7970,2016,KATTUMANNARKOIL(SC),JAYASRI.E,N,NTK,F,27,SC,1055,212053,165288,165186,0.7794655109807453,W
7971,2016,KATTUMANNARKOIL(SC),SARAVANAN.S.P,N,BJP,M,59,SC,822,212053,165288,165186,0.7794655109807453,W
7972,2016,KATTUMANNARKOIL(SC),KALAIVANAN.S,N,BSP,M,27,SC,380,212053,165288,165186,0.7794655109807453,W
7973,2016,KATTUMANNARKOIL(SC),THIRUMAVALAVAN.T,N,IND,M,40,SC,289,212053,165288,165186,0.7794655109807453,W
7974,2016,KATTUMANNARKOIL(SC),RAVICHANDRAN.R,N,IND,M,29,SC,206,212053,165288,165186,0.7794655109807453,W
7975,2016,SIRKAZHI,BHARATHI.P.V,W,ADMK,M,57,SC,76487,231675,177708,177685,0.7670573000971188,W
7975,2016,SIRKAZHI,BHARATHI.P.V,W,ADMK,M,57,SC,76487,231675,177708,177685,0.7670573000971188,W
7976,2016,SIRKAZHI,KILLAI RAVINDRAN.S,N,DMK,M,46,SC,67484,231675,177708,177685,0.7670573000971188,W
7977,2016,SIRKAZHI,MUTHUKUMAR.PON,N,PMK,M,46,SC,14890,231675,177708,177685,0.7670573000971188,W
7978,2016,SIRKAZHI,UMANATH.R,N,DMDK,M,43,SC,12060,231675,177708,177685,0.7670573000971188,W
7979,2016,SIRKAZHI,JOTHI.B,N,NTK,F,37,SC,1430,231675,177708,177685,0.7670573000971188,W
7980,2016,SIRKAZHI,ELAVALAGAN.M.R.S,N,BJP,M,56,SC,1187,231675,177708,177685,0.7670573000971188,W
7981,2016,SIRKAZHI,KALAIVANI.P,N,SHS,F,40,SC,822,231675,177708,177685,0.7670573000971188,W
7982,2016,SIRKAZHI,BHARATHI.B,N,IND,M,33,SC,785,231675,177708,177685,0.7670573000971188,W
7982,2016,SIRKAZHI,BHARATHI.B,N,IND,M,33,SC,785,231675,177708,177685,0.7670573000971188,N
7983,2016,SIRKAZHI,ELAYARAJA.A,N,IND,M,34,SC,425,231675,177708,177685,0.7670573000971188,W
7984,2016,SIRKAZHI,GAJENDRAN.K,N,BSP,M,38,SC,300,231675,177708,177685,0.7670573000971188,W
7984,2016,SIRKAZHI,GAJENDRAN.K,N,BSP,M,38,SC,300,231675,177708,177685,0.7670573000971188,N
7985,2016,SIRKAZHI,LATHA.G,N,IND,F,41,SC,294,231675,177708,177685,0.7670573000971188,W
7985,2016,SIRKAZHI,LATHA.G,N,IND,F,41,SC,294,231675,177708,177685,0.7670573000971188,N
7986,2016,SIRKAZHI,SASIDHARAN.M,N,VTK,M,35,SC,161,231675,177708,177685,0.7670573000971188,W
7987,2016,MAYILADUTHURAI,RATHAKRISHNAN.V,W,ADMK,M,52,GEN,70949,233224,168945,168856,0.7243894281892087,W
7988,2016,MAYILADUTHURAI,ANBAZHAGAN.K,N,DMK,M,35,GEN,66171,233224,168945,168856,0.7243894281892087,W
7989,2016,MAYILADUTHURAI,AYYAPPAN.A,N,PMK,M,51,GEN,13115,233224,168945,168856,0.7243894281892087,W
7990,2016,MAYILADUTHURAI,ARULSELVAN.R,N,DMDK,M,49,GEN,12294,233224,168945,168856,0.7243894281892087,W
7991,2016,MAYILADUTHURAI,MUTHUKUMARASAMY.C,N,BJP,M,36,GEN,1926,233224,168945,168856,0.7243894281892087,W
7992,2016,MAYILADUTHURAI,SHAHUL HAMEED.J,N,NTK,M,56,GEN,1672,233224,168945,168856,0.7243894281892087,W
7992,2016,MAYILADUTHURAI,SHAHUL HAMEED.J,N,NTK,M,56,GEN,1672,233224,168945,168856,0.7243894281892087,N
7993,2016,MAYILADUTHURAI,SAMPATH.L,N,IND,M,54,GEN,681,233224,168945,168856,0.7243894281892087,W
7994,2016,MAYILADUTHURAI,SIVAKUMAR.S,N,BSP,M,44,SC,360,233224,168945,168856,0.7243894281892087,W
7994,2016,MAYILADUTHURAI,SIVAKUMAR.S,N,BSP,M,44,SC,360,233224,168945,168856,0.7243894281892087,N
7995,2016,POOMPUHAR,PAVUNRAJ.S,W,ADMK,M,58,GEN,87666,254828,192856,192758,0.7568085139780558,W
7995,2016,POOMPUHAR,PAVUNRAJ.S,W,ADMK,M,58,GEN,87666,254828,192856,192758,0.7568085139780558,W
7996,2016,POOMPUHAR,SHAJAHAN.A.M,N,IUML,M,47,GEN,67731,254828,192856,192758,0.7568085139780558,W
7997,2016,POOMPUHAR,ANBALAGAN.R,N,PMK,M,55,GEN,16241,254828,192856,192758,0.7568085139780558,W
7998,2016,POOMPUHAR,SANKAR.M,N,TMC(M),M,57,GEN,14806,254828,192856,192758,0.7568085139780558,W
7999,2016,POOMPUHAR,KALIYAPERUMAL.S,N,NTK,M,48,GEN,1946,254828,192856,192758,0.7568085139780558,W
8000,2016,POOMPUHAR,ELANCHEZHIYAN.T,N,BSP,M,40,GEN,829,254828,192856,192758,0.7568085139780558,W
8001,2016,POOMPUHAR,MOHAMED ALI.M,N,IND,M,45,GEN,781,254828,192856,192758,0.7568085139780558,W
8002,2016,POOMPUHAR,SELVAMUTHUKUMARAN.G,N,IJK,M,47,GEN,684,254828,192856,192758,0.7568085139780558,W
8003,2016,POOMPUHAR,SELVAKUMAR.N,N,IND,M,41,GEN,347,254828,192856,192758,0.7568085139780558,W
8004,2016,POOMPUHAR,SEKAR.R,N,IND,M,43,GEN,249,254828,192856,192758,0.7568085139780558,W
8004,2016,POOMPUHAR,SEKAR.R,N,IND,M,43,GEN,249,254828,192856,192758,0.7568085139780558,N
8005,2016,NAGAPATTINAM,THAMIMUN ANSARI.M,W,ADMK,M,39,GEN,64903,183119,134514,134439,0.7345715081449767,W
8006,2016,NAGAPATTINAM,MOHAMED JAFARULLAH.A,N,MAMAK,M,45,GEN,44353,183119,134514,134439,0.7345715081449767,W
8006,2016,NAGAPATTINAM,MOHAMED JAFARULLAH.A,N,MAMAK,M,45,GEN,44353,183119,134514,134439,0.7345715081449767,N
8007,2016,NAGAPATTINAM,DHAMEEM ANSARI SAHIB.A.B,N,CPI,M,48,GEN,11088,183119,134514,134439,0.7345715081449767,W
8008,2016,NAGAPATTINAM,NETHAJI.K,N,BJP,M,41,GEN,6005,183119,134514,134439,0.7345715081449767,W
8009,2016,NAGAPATTINAM,NIRAINTHA SELVAM.T,N,NTK,M,45,GEN,1557,183119,134514,134439,0.7345715081449767,W
8010,2016,NAGAPATTINAM,BALRAJ.A,N,PMK,M,39,GEN,1036,183119,134514,134439,0.7345715081449767,W
8011,2016,NAGAPATTINAM,JABARULLAH.J,N,IND,M,31,GEN,1018,183119,134514,134439,0.7345715081449767,W
8012,2016,NAGAPATTINAM,BHASHGARAN.N.P,N,IND,M,47,GEN,675,183119,134514,134439,0.7345715081449767,W
8012,2016,NAGAPATTINAM,BHASHGARAN.N.P,N,IND,M,47,GEN,675,183119,134514,134439,0.7345715081449767,N
8013,2016,NAGAPATTINAM,PREM.S,N,IND,M,35,SC,635,183119,134514,134439,0.7345715081449767,W
8014,2016,NAGAPATTINAM,MAHENDRAN.R,N,AIFB,M,37,GEN,390,183119,134514,134439,0.7345715081449767,W
8015,2016,NAGAPATTINAM,DR.SUNDARAVADIVELAN.T,N,SHS,M,39,GEN,330,183119,134514,134439,0.7345715081449767,W
8016,2016,NAGAPATTINAM,VIJAYENDRAN.J,N,IND,M,36,GEN,225,183119,134514,134439,0.7345715081449767,W
8017,2016,NAGAPATTINAM,THAMIMUL ANSARI.A,N,IND,M,34,GEN,222,183119,134514,134439,0.7345715081449767,W
8018,2016,NAGAPATTINAM,SENTHILKUMAR.V,N,IND,M,48,GEN,205,183119,134514,134439,0.7345715081449767,W
8019,2016,NAGAPATTINAM,KESAVARAJ.A,N,TMMK,M,36,GEN,201,183119,134514,134439,0.7345715081449767,W
8020,2016,NAGAPATTINAM,KULOTHUNGAN.V,N,IND,M,45,GEN,167,183119,134514,134439,0.7345715081449767,W
8021,2016,NAGAPATTINAM,SUNDARARAMAN,N,IND,M,60,GEN,166,183119,134514,134439,0.7345715081449767,W
8022,2016,NAGAPATTINAM,PANNEERSELVAM.R,N,BSP,M,54,SC,139,183119,134514,134439,0.7345715081449767,W
8023,2016,NAGAPATTINAM,DURAI.V,N,MKAT,M,39,GEN,128,183119,134514,134439,0.7345715081449767,W
8024,2016,KILVELUR,MATHIVANAN.U,W,DMK,M,58,SC,61999,163415,137963,137929,0.8442493039194688,W
8025,2016,KILVELUR,MEENA.N,N,ADMK,F,35,SC,51829,163415,137963,137929,0.8442493039194688,W
8025,2016,KILVELUR,MEENA.N,N,ADMK,F,35,SC,51829,163415,137963,137929,0.8442493039194688,N
8026,2016,KILVELUR,NAGAIMAALI.V.P,N,CPM,M,61,SC,16499,163415,137963,137929,0.8442493039194688,W
8027,2016,KILVELUR,VANITHA.A,N,PMK,F,36,SC,2637,163415,137963,137929,0.8442493039194688,W
8028,2016,KILVELUR,PALANIVEL.G,N,NTK,M,31,SC,1553,163415,137963,137929,0.8442493039194688,W
8028,2016,KILVELUR,PALANIVEL.G,N,NTK,M,31,SC,1553,163415,137963,137929,0.8442493039194688,N
8029,2016,KILVELUR,KUMAR.S,N,BJP,M,30,SC,1142,163415,137963,137929,0.8442493039194688,W
8030,2016,KILVELUR,JAYAPRAKASH.K,N,BSP,M,39,SC,511,163415,137963,137929,0.8442493039194688,W
8031,2016,KILVELUR,JAMRAJA.K,N,TMMK,M,38,SC,381,163415,137963,137929,0.8442493039194688,W
8032,2016,KILVELUR,PRATHEEP.N,N,IND,M,30,SC,329,163415,137963,137929,0.8442493039194688,W
8033,2016,VEDARANYAM,MANIAN.O.S,W,ADMK,M,61,GEN,60836,180294,146826,146803,0.8143698625578222,W
8034,2016,VEDARANYAM,RAJENDIRAN.P.V,N,INC,M,60,GEN,37838,180294,146826,146803,0.8143698625578222,W
8035,2016,VEDARANYAM,VETHARATHINAM.S.K,N,BJP,M,57,GEN,37086,180294,146826,146803,0.8143698625578222,W
8036,2016,VEDARANYAM,VAIRAVANATHAN.T,N,DMDK,M,53,GEN,4594,180294,146826,146803,0.8143698625578222,W
8036,2016,VEDARANYAM,VAIRAVANATHAN.T,N,DMDK,M,53,GEN,4594,180294,146826,146803,0.8143698625578222,N
8037,2016,VEDARANYAM,USHA KANNAN,N,PMK,F,37,GEN,2081,180294,146826,146803,0.8143698625578222,W
8037,2016,VEDARANYAM,USHA KANNAN,N,PMK,F,37,GEN,2081,180294,146826,146803,0.8143698625578222,N
8038,2016,VEDARANYAM,RAJENDRAN.K,N,NTK,M,41,GEN,1386,180294,146826,146803,0.8143698625578222,W
8039,2016,VEDARANYAM,MURUGAVELU.S,N,BSP,M,30,SC,695,180294,146826,146803,0.8143698625578222,W
8040,2016,VEDARANYAM,VEERAKUMAR.V,N,IND,M,28,GEN,520,180294,146826,146803,0.8143698625578222,W
8041,2016,VEDARANYAM,RAMAMURTHY.R,N,IND,M,61,GEN,205,180294,146826,146803,0.8143698625578222,W
8042,2016,VEDARANYAM,SUSILA.N,N,TAVK,F,32,GEN,179,180294,146826,146803,0.8143698625578222,W
8042,2016,VEDARANYAM,SUSILA.N,N,TAVK,F,32,GEN,179,180294,146826,146803,0.8143698625578222,N
8043,2016,VEDARANYAM,KASINATHAN.P.C,N,IND,M,63,SC,177,180294,146826,146803,0.8143698625578222,W
8044,2016,THIRUTHURAIPOONDI,ADALARASAN. P,W,DMK,M,35,SC,72127,222916,175700,175620,0.7881892730894149,W
8045,2016,THIRUTHURAIPOONDI,UMAMAHESWARI. K,N,ADMK,F,43,SC,58877,222916,175700,175620,0.7881892730894149,W
8046,2016,THIRUTHURAIPOONDI,ULAGANATHAN. K,N,CPI,M,61,SC,33038,222916,175700,175620,0.7881892730894149,W
8047,2016,THIRUTHURAIPOONDI,UDAYAKUMAR. G,N,BJP,M,56,SC,3937,222916,175700,175620,0.7881892730894149,W
8048,2016,THIRUTHURAIPOONDI,RAJAMOHAN. S,N,PMK,M,47,SC,2005,222916,175700,175620,0.7881892730894149,W
8049,2016,THIRUTHURAIPOONDI,SARAVANAKUMAR. J.S,N,NTK,M,35,SC,1844,222916,175700,175620,0.7881892730894149,W
8050,2016,THIRUTHURAIPOONDI,AYYAPPAN. T,N,TMMK,M,40,SC,870,222916,175700,175620,0.7881892730894149,W
8051,2016,THIRUTHURAIPOONDI,MURUGESAN. R,N,IND,M,50,SC,368,222916,175700,175620,0.7881892730894149,W
8051,2016,THIRUTHURAIPOONDI,MURUGESAN. R,N,IND,M,50,SC,368,222916,175700,175620,0.7881892730894149,N
8052,2016,THIRUTHURAIPOONDI,VEERAPANDYAN. R,N,IND,M,61,SC,339,222916,175700,175620,0.7881892730894149,W
8053,2016,THIRUTHURAIPOONDI,PUGHAZHENDI. R,N,IND,M,59,SC,284,222916,175700,175620,0.7881892730894149,W
8054,2016,THIRUTHURAIPOONDI,PASUPATHI. U,N,IND,M,42,SC,163,222916,175700,175620,0.7881892730894149,W
8055,2016,MANNARGUDI,RAJAA.T.R.B,W,DMK,M,39,GEN,91137,241448,187354,187110,0.7759600410854511,W
8056,2016,MANNARGUDI,KAMARAJ. S,N,ADMK,M,50,GEN,81200,241448,187354,187110,0.7759600410854511,W
8057,2016,MANNARGUDI,MURUGAIYAN BABU. A,N,DMDK,M,37,SC,5966,241448,187354,187110,0.7759600410854511,W
8058,2016,MANNARGUDI,BALASUBRAMANIYAN. S,N,PMK,M,48,GEN,1983,241448,187354,187110,0.7759600410854511,W
8059,2016,MANNARGUDI,BALAMURUGAN. E,N,NTK,M,41,GEN,1923,241448,187354,187110,0.7759600410854511,W
8060,2016,MANNARGUDI,SIVAKUMAR. B,N,BJP,M,43,GEN,1744,241448,187354,187110,0.7759600410854511,W
8061,2016,MANNARGUDI,MARIMUTHU.A.V.M,N,IND,M,53,GEN,384,241448,187354,187110,0.7759600410854511,W
8062,2016,MANNARGUDI,RAJA. S,N,IND,M,55,GEN,322,241448,187354,187110,0.7759600410854511,W
8063,2016,MANNARGUDI,MANNAI J.R.S .PANDIAN. J,N,TMMK,M,61,SC,253,241448,187354,187110,0.7759600410854511,W
8064,2016,MANNARGUDI,RAJIVGANDHI. N,N,IND,M,30,SC,202,241448,187354,187110,0.7759600410854511,W
8065,2016,MANNARGUDI,THAVASU. M,N,IND,F,27,SC,143,241448,187354,187110,0.7759600410854511,W
8066,2016,MANNARGUDI,SAMBATH. R,N,IND,M,54,GEN,79,241448,187354,187110,0.7759600410854511,W
8066,2016,MANNARGUDI,SAMBATH. R,N,IND,M,54,GEN,79,241448,187354,187110,0.7759600410854511,N
8067,2016,THIRUVARUR,KARUNANIDHI .M,W,DMK,M,92,GEN,121473,253227,196948,196795,0.7777527672799504,W
8067,2016,THIRUVARUR,KARUNANIDHI .M,W,DMK,M,92,GEN,121473,253227,196948,196795,0.7777527672799504,W
8068,2016,THIRUVARUR,PANNERSELVAM .R,N,ADMK,M,56,GEN,53107,253227,196948,196795,0.7777527672799504,W
8069,2016,THIRUVARUR,MASILAMANI .P.S,N,CPI,M,65,GEN,13158,253227,196948,196795,0.7777527672799504,W
8070,2016,THIRUVARUR,SIVAKUMAR .R,N,PMK,M,34,GEN,1787,253227,196948,196795,0.7777527672799504,W
8071,2016,THIRUVARUR,CHANDRASEKAR .THENDRAL,N,NTK,M,63,GEN,1427,253227,196948,196795,0.7777527672799504,W
8071,2016,THIRUVARUR,CHANDRASEKAR .THENDRAL,N,NTK,M,63,GEN,1427,253227,196948,196795,0.7777527672799504,N
8072,2016,THIRUVARUR,RENGADASS .N,N,BJP,M,66,GEN,1254,253227,196948,196795,0.7777527672799504,W
8073,2016,THIRUVARUR,PADMANABAN .M,N,BSP,M,42,SC,591,253227,196948,196795,0.7777527672799504,W
8074,2016,THIRUVARUR,MEENACHI SUNDARAM .V,N,IND,M,34,GEN,481,253227,196948,196795,0.7777527672799504,W
8075,2016,THIRUVARUR,SARAVANAN .S,N,IND,M,35,SC,349,253227,196948,196795,0.7777527672799504,W
8076,2016,THIRUVARUR,GANASAN .S,N,TMMK,M,37,SC,281,253227,196948,196795,0.7777527672799504,W
8077,2016,THIRUVARUR,RAJENDRAN .S,N,IND,M,36,GEN,200,253227,196948,196795,0.7777527672799504,W
8077,2016,THIRUVARUR,RAJENDRAN .S,N,IND,M,36,GEN,200,253227,196948,196795,0.7777527672799504,N
8078,2016,THIRUVARUR,PANNERSELVAM .ANR,N,IND,M,48,GEN,198,253227,196948,196795,0.7777527672799504,W
8078,2016,THIRUVARUR,PANNERSELVAM .ANR,N,IND,M,48,GEN,198,253227,196948,196795,0.7777527672799504,N
8079,2016,THIRUVARUR,DEVAKUMAR .D,N,IND,M,41,GEN,148,253227,196948,196795,0.7777527672799504,W
8080,2016,THIRUVARUR,SUBASH BABU .M,N,AUK,M,40,GEN,92,253227,196948,196795,0.7777527672799504,W
8081,2016,THIRUVARUR,SELVARAJ .T,N,IND,M,64,GEN,72,253227,196948,196795,0.7777527672799504,W
8082,2016,NANNILAM,KAMARAJ. R,W,ADMK,M,55,GEN,100918,253606,204186,204154,0.8051307934354865,W
8083,2016,NANNILAM,DURAIVELAN. S.M.B,N,INC,M,51,GEN,79642,253606,204186,204154,0.8051307934354865,W
8084,2016,NANNILAM,SUNDARAMOORTHY.  G,N,CPM,M,58,GEN,11327,253606,204186,204154,0.8051307934354865,W
8084,2016,NANNILAM,SUNDARAMOORTHY.  G,N,CPM,M,58,GEN,11327,253606,204186,204154,0.8051307934354865,N
8085,2016,NANNILAM,ELAVARASAN. E,N,PMK,M,28,GEN,5060,253606,204186,204154,0.8051307934354865,W
8086,2016,NANNILAM,ANBUSELVAM. S,N,NTK,M,36,GEN,1860,253606,204186,204154,0.8051307934354865,W
8087,2016,NANNILAM,MURUGAVEL. S,N,BSP,M,35,SC,620,253606,204186,204154,0.8051307934354865,W
8088,2016,NANNILAM,MOHAN. G,N,IND,M,38,SC,554,253606,204186,204154,0.8051307934354865,W
8089,2016,NANNILAM,BERNADSHAW. K,N,IND,M,39,GEN,550,253606,204186,204154,0.8051307934354865,W
8090,2016,NANNILAM,VENGADASUBRAMANIAN. V,N,IND,M,41,GEN,437,253606,204186,204154,0.8051307934354865,W
8091,2016,NANNILAM,SARAVANAN. R,N,IJK,M,30,GEN,316,253606,204186,204154,0.8051307934354865,W
8092,2016,NANNILAM,SELVARAJ. R,N,IND,M,39,GEN,277,253606,204186,204154,0.8051307934354865,W
8093,2016,NANNILAM,SETHUPATHI. S,N,IND,M,52,GEN,154,253606,204186,204154,0.8051307934354865,W
8093,2016,NANNILAM,SETHUPATHI. S,N,IND,M,52,GEN,154,253606,204186,204154,0.8051307934354865,N
8094,2016,NANNILAM,VIJAYAN. R,N,MMKA,M,38,GEN,133,253606,204186,204154,0.8051307934354865,W
8095,2016,NANNILAM,PANASAI ARANGAN. K. N,N,IND,M,53,GEN,124,253606,204186,204154,0.8051307934354865,W
8096,2016,THIRUVIDAIMARUDUR,CHEZHIAAN.GOVI,W,DMK,M,50,SC,77538,234108,184972,184929,0.7901139644950194,W
8097,2016,THIRUVIDAIMARUDUR,SETTU.U,N,ADMK,M,51,SC,77006,234108,184972,184929,0.7901139644950194,W
8098,2016,THIRUVIDAIMARUDUR,MADAHAIYAN.R.S,N,PMK,M,55,SC,13709,234108,184972,184929,0.7901139644950194,W
8099,2016,THIRUVIDAIMARUDUR,VIVEKANANDAN.S,N,VCK,M,45,SC,10622,234108,184972,184929,0.7901139644950194,W
8099,2016,THIRUVIDAIMARUDUR,VIVEKANANDAN.S,N,VCK,M,45,SC,10622,234108,184972,184929,0.7901139644950194,N
8100,2016,THIRUVIDAIMARUDUR,SULOCHANADEVI.R,N,NTK,F,27,SC,1437,234108,184972,184929,0.7901139644950194,W
8100,2016,THIRUVIDAIMARUDUR,SULOCHANADEVI.R,N,NTK,F,27,SC,1437,234108,184972,184929,0.7901139644950194,N
8101,2016,THIRUVIDAIMARUDUR,VASUDEVAN.S,N,BJP,M,47,SC,1321,234108,184972,184929,0.7901139644950194,W
8102,2016,THIRUVIDAIMARUDUR,MADHAN.A,N,BSP,M,46,SC,539,234108,184972,184929,0.7901139644950194,W
